"Codigo_Cliente","Fecha","Monto_Moneda_Local","Monto_Moneda_Extranjera","Mes","Year","Codigo_de_Producto","Cuotas_Pagadas","Cuotas_Devengadas","Cuontas_Restantes","Aclaracion"
"25797","9/14/2021",37.1,5.33045977,9,2021,150003,10,110,240,
"2608","9/6/2010",37.1,5.33045977,9,2010,150003,263,97,0,
"32510","9/28/2021",37.1,5.33045977,9,2021,150003,11,72,277,
"12234","9/30/2021",37.1,5.33045977,9,2021,150003,0,241,119,
"18372","11/21/2021",37.1,5.33045977,11,2021,150003,183,2,175,
"16513","9/15/2021",37.1,5.33045977,9,2021,150003,2,225,133,
"1627","9/30/1985",37.1,5.33045977,9,1985,150003,348,12,0,
"21842","9/10/2021",37.1,5.33045977,9,2021,150003,121,27,212,
"26144","9/7/2021",37.1,5.33045977,9,2021,150003,16,96,248,
"2134","9/4/2004",37.1,5.33045977,9,2004,150003,0,360,0,
"47853","9/21/2021",37.1,5.33045977,9,2021,150003,5,3,352,
"99991","9/24/2021",37.1,5.33045977,9,2021,150003,20,41,299,PLAN DE REGULARIZACION P
"43981","9/10/2021",37.1,5.33045977,9,2021,150003,18,9,333,
"45960","9/3/2021",37.1,5.33045977,9,2021,150003,11,10,339,
"37653","9/3/2021",37.1,5.33045977,9,2021,150003,30,72,258,PLAN DE REGULARIZACION B
"7908","9/6/2021",37.1,5.33045977,9,2021,150003,48,239,73,
"37346","9/28/2021",37.1,5.33045977,9,2021,150003,29,23,308,
"41797","9/24/2021",37.1,5.33045977,9,2021,150003,13,23,324,
"36924","9/3/2021",37.1,5.33045977,9,2021,150003,30,23,307,
"40926","9/18/2021",37.1,5.33045977,9,2021,150003,83,104,173,
"47515","9/10/2021",37.1,5.33045977,9,2021,150003,5,4,351,
"22665","9/30/2021",37.1,5.33045977,9,2021,150003,1,136,223,
"29466","9/30/2021",37.1,5.33045977,9,2021,150003,1,88,271,
"2766","9/25/1993",37.1,5.33045977,9,1993,150003,247,113,0,
"36987","9/20/2021",37.1,5.33045977,9,2021,150003,37,23,300,
"47789","9/27/2021",37.1,5.33045977,9,2021,150003,9,4,347,
"28454","9/27/2021",37.1,5.33045977,9,2021,150003,65,36,259,
"39706","9/15/2021",37.1,5.33045977,9,2021,150003,18,23,319,
"38558","9/8/2021",37.1,5.33045977,9,2021,150003,3,44,334,
"15695","9/9/2021",37.1,5.33045977,9,2021,150003,99,106,155,
"25951","9/7/2021",37.1,5.33045977,9,2021,150003,12,112,236,
"38308","9/5/2021",37.1,5.33045977,9,2021,150003,56,35,269,
"10207","9/25/2021",37.1,5.33045977,9,2021,150003,0,263,97,
"41042","9/12/2021",37.1,5.33045977,9,2021,150003,27,34,299,
"170","9/25/1964",37.1,5.33045977,9,1964,150003,360,16,-16,
"43515","9/19/2021",37.1,5.33045977,9,2021,150003,3,23,334,
"2150","12/4/1997",37.1,5.33045977,12,1997,150003,357,3,0,
"28556","9/11/2021",37.1,5.33045977,9,2021,150003,5,92,263,
"13909","9/25/2021",37.1,5.33045977,9,2021,150003,158,56,146,
"10086","9/16/2021",37.1,5.33045977,9,2021,150003,184,66,110,PLAN DE REGULARIZACION 
"41434","11/17/2021",37.1,5.33045977,11,2021,150003,57,2,301,
"11347","9/22/2021",37.1,5.33045977,9,2021,150003,136,102,122,
"472","9/30/1996",37.1,5.33045977,9,1996,150003,168,192,0,
"6524","11/30/1994",37.1,5.33045977,11,1994,150003,325,1,34,
"42115","9/12/2021",37.1,5.33045977,9,2021,150003,3,58,299,PLAN DE REGULARIZACION B
"39769","9/10/2021",37.1,5.33045977,9,2021,150003,14,39,307,
"22066","9/17/2020",37.1,5.33045977,9,2020,150003,60,100,200,PLAN DE REGULARIZACION B
"6114","9/24/2021",37.1,5.33045977,9,2021,150003,298,42,20,PLAN DE REGULARIZACION 
"2081","9/15/1976",37.1,5.33045977,9,1976,150003,353,12,-5,
"7035","9/17/2021",37.1,5.33045977,9,2021,150003,108,216,36,
"7316","9/13/2021",37.1,5.33045977,9,2021,150003,243,71,46,
"14401","9/30/2021",37.1,5.33045977,9,2021,150003,16,197,147,
"39343","9/30/2021",37.1,5.33045977,9,2021,150003,18,24,318,PLAN DE REGULARIZACION A
"2224","9/23/2000",37.1,5.33045977,9,2000,150003,351,9,0,
"96577","9/19/2021",37.1,5.33045977,9,2021,150003,0,216,144,
"22408","9/9/2021",37.1,5.33045977,9,2021,150003,61,132,167,
"9577","9/24/2021",37.1,5.33045977,9,2021,150003,51,211,98,
"10888","9/11/2021",37.1,5.33045977,9,2021,150003,210,139,11,
"8587","9/20/2021",37.1,5.33045977,9,2021,150003,81,187,92,
"98158","9/16/2021",37.1,5.33045977,9,2021,150003,21,241,98,
"35238","9/1/2021",37.1,5.33045977,9,2021,150003,21,80,259,
"11656","9/12/2021",37.1,5.33045977,9,2021,150003,21,228,111,
"43706","9/30/2021",37.1,5.33045977,9,2021,150003,5,23,332,
"37144","9/5/2021",37.1,5.33045977,9,2021,150003,1,81,278,PLAN DE REGULARIZACION A
"24078","9/29/2021",37.1,5.33045977,9,2021,150003,129,85,146,
"22440","9/30/2021",37.1,5.33045977,9,2021,150003,139,70,151,
"3627","9/21/2013",37.1,5.33045977,9,2013,150003,202,158,0,
"7488","9/13/2021",37.1,5.33045977,9,2021,150003,12,288,60,
"123","9/26/1964",37.1,5.33045977,9,1964,150003,348,12,0,
"20603","9/5/2021",37.1,5.33045977,9,2021,150003,11,228,121,
"40928","9/12/2021",37.1,5.33045977,9,2021,150003,3,34,323,
"14833","9/15/2021",37.1,5.33045977,9,2021,150003,172,61,127,
"24081","9/28/2021",37.1,5.33045977,9,2021,150003,12,126,222,
"46195","9/19/2021",37.1,5.33045977,9,2021,150003,12,10,338,
"6198","9/16/2021",37.1,5.33045977,9,2021,150003,108,227,25,
"44114","9/15/2021",37.1,5.33045977,9,2021,150003,2,21,337,PLAN DE REGULARIZACION A
"41504","9/4/2021",37.1,5.33045977,9,2021,150003,3,32,325,
"17464","9/21/2021",37.1,5.33045977,9,2021,150003,32,227,101,
"5092","9/22/2019",37.1,5.33045977,9,2019,150003,49,328,-17,
"31505","9/30/2021",37.1,5.33045977,9,2021,150003,24,78,258,
"100185","11/16/2021",37.1,5.33045977,11,2021,150003,5,3,352,PLAN DE REGULARIZACION A
"30925","9/21/2021",37.1,5.33045977,9,2021,150003,60,24,276,
"18733","9/12/2021",37.1,5.33045977,9,2021,150003,151,30,179,
"11369","9/13/2021",37.1,5.33045977,9,2021,150003,20,216,124,
"46274","9/27/2021",37.1,5.33045977,9,2021,150003,86,9,265,
"3040","9/19/2010",37.1,5.33045977,9,2010,150003,300,60,0,
"12946","9/10/2021",37.1,5.33045977,9,2021,150003,0,229,131,
"10921","9/1/2021",37.1,5.33045977,9,2021,150003,79,228,53,
"20219","9/18/2020",37.1,5.33045977,9,2020,150003,146,214,0,
"37832","9/7/2021",37.1,5.33045977,9,2021,150003,20,47,293,
"37723","9/28/2021",37.1,5.33045977,9,2021,150003,5,48,307,
"13937","9/13/2021",37.1,5.33045977,9,2021,150003,1,216,143,
"39148","9/12/2021",37.1,5.33045977,9,2021,150003,1,84,275,PLAN DE REGULARIZACION A
"98427","9/19/2021",37.1,5.33045977,9,2021,150003,0,212,148,
"41078","9/3/2021",37.1,5.33045977,9,2021,150003,20,34,306,
"34085","9/29/2021",37.1,5.33045977,9,2021,150003,39,49,272,
"48549","11/14/2021",37.1,5.33045977,11,2021,150003,4,2,354,
"31705","9/30/2021",37.1,5.33045977,9,2021,150003,85,6,269,PLAN DE REGULARIZACION A
"23673","9/28/2021",37.1,5.33045977,9,2021,150003,32,99,229,
"11646","11/19/2021",37.1,5.33045977,11,2021,150003,232,3,125,
"8274","9/15/2021",37.1,5.33045977,9,2021,150003,252,24,84,
"5038","9/30/2020",37.1,5.33045977,9,2020,150003,353,7,0,
"21589","9/30/2021",37.1,5.33045977,9,2021,150003,121,65,174,
"1926","9/22/2007",37.1,5.33045977,9,2007,150003,0,360,0,
"33006","9/3/2021",37.1,5.33045977,9,2021,150003,60,13,287,
"13648","9/23/2021",37.1,5.33045977,9,2021,150003,5,217,138,
"22634","9/28/2021",37.1,5.33045977,9,2021,150003,211,31,118,
"14081","9/15/2021",37.1,5.33045977,9,2021,150003,0,253,107,
"1834","9/22/2002",37.1,5.33045977,9,2002,150003,24,360,-24,
"11725","9/1/2021",37.1,5.33045977,9,2021,150003,76,157,127,
"3588","9/11/2012",37.1,5.33045977,9,2012,150003,0,360,0,
"98042","9/24/2021",37.1,5.33045977,9,2021,150003,39,241,80,
"6359","9/13/2004",37.1,5.33045977,9,2004,150003,223,137,0,
"45155","9/19/2021",37.1,5.33045977,9,2021,150003,13,13,334,
"95280","9/4/2021",37.1,5.33045977,9,2021,150003,0,263,97,
"19860","9/10/2021",37.1,5.33045977,9,2021,150003,150,19,191,PLAN DE REGULARIZACION P
"3101","9/23/2011",37.1,5.33045977,9,2011,150003,182,178,0,
"8940","9/17/2021",37.1,5.33045977,9,2021,150003,236,29,95,
"12948","9/8/2021",37.1,5.33045977,9,2021,150003,36,202,122,
"24437","9/3/2021",37.1,5.33045977,9,2021,150003,4,132,224,
"22264","9/12/2021",37.1,5.33045977,9,2021,150003,19,138,203,
"47531","9/22/2021",37.1,5.33045977,9,2021,150003,24,5,331,
"20601","9/22/2021",37.1,5.33045977,9,2021,150003,153,12,195,PLAN DE REGULARIZACION B
"35592","9/19/2021",37.1,5.33045977,9,2021,150003,58,7,295,
"22178","9/5/2021",37.1,5.33045977,9,2021,150003,109,132,119,
"16807","9/7/2021",37.1,5.33045977,9,2021,150003,167,24,169,
"23442","9/13/2021",37.1,5.33045977,9,2021,150003,2,131,227,
"31993","9/12/2021",37.1,5.33045977,9,2021,150003,14,71,275,
"2296","9/20/2007",37.1,5.33045977,9,2007,150003,0,360,0,
"709","9/24/1966",37.1,5.33045977,9,1966,150003,408,7,-55,
"30292","9/15/2021",37.1,5.33045977,9,2021,150003,2,83,275,
"42","9/15/1986",37.1,5.33045977,9,1986,150003,120,281,-41,
"34874","9/3/2021",37.1,5.33045977,9,2021,150003,52,16,292,
"21030","9/18/2021",37.1,5.33045977,9,2021,150003,7,145,208,
"12780","9/19/2021",37.1,5.33045977,9,2021,150003,0,224,136,
"38033","9/23/2021",37.1,5.33045977,9,2021,150003,1,60,299,PLAN DE REGULARIZACION A
"43310","9/8/2021",37.1,5.33045977,9,2021,150003,6,24,330,
"47128","9/23/2021",37.1,5.33045977,9,2021,150003,4,7,349,
"9090","9/15/2021",37.1,5.33045977,9,2021,150003,213,49,98,
"10075","9/6/2021",37.1,5.33045977,9,2021,150003,93,168,99,
"15328","9/21/2021",37.1,5.33045977,9,2021,150003,116,88,156,
"37248","9/18/2021",37.1,5.33045977,9,2021,150003,3,50,307,
"6362","9/18/2018",37.1,5.33045977,9,2018,150003,84,277,-1,
"8992","9/11/2021",37.1,5.33045977,9,2021,150003,80,196,84,
"24499","9/28/2021",37.1,5.33045977,9,2021,150003,111,27,222,
"8882","9/7/2021",37.1,5.33045977,9,2021,150003,164,101,95,PLAN DE REGULARIZACION P
"7487","9/29/2021",37.1,5.33045977,9,2021,150003,43,262,55,
"36596","9/9/2021",37.1,5.33045977,9,2021,150003,1,72,287,PLAN DE REGULARIZACION A
"47160","9/7/2021",37.1,5.33045977,9,2021,150003,6,31,323,PLAN DE REGULARIZACION B
"36530","9/15/2021",37.1,5.33045977,9,2021,150003,115,24,221,
"970026","9/22/2021",37.1,5.33045977,9,2021,150003,14,20,326,
"16926","9/16/2021",37.1,5.33045977,9,2021,150003,0,224,136,
"39117","9/26/2021",37.1,5.33045977,9,2021,150003,12,42,306,
"27584","9/28/2021",37.1,5.33045977,9,2021,150003,9,98,253,
"41463","9/4/2021",37.1,5.33045977,9,2021,150003,3,32,325,
"39077","9/8/2021",37.1,5.33045977,9,2021,150003,30,16,314,
"5021","9/11/2019",37.1,5.33045977,9,2019,150003,96,267,-3,
"12011","9/30/2021",37.1,5.33045977,9,2021,150003,156,77,127,
"35478","9/12/2021",37.1,5.33045977,9,2021,150003,3,58,299,
"26190","9/30/2021",37.1,5.33045977,9,2021,150003,52,75,233,PLAN DE REGULARIZACION B
"25945","9/8/2021",37.1,5.33045977,9,2021,150003,215,7,138,
"33156","9/20/2021",37.1,5.33045977,9,2021,150003,12,70,278,
"48659","9/19/2021",37.1,5.33045977,9,2021,150003,6,16,338,PLAN DE REGULARIZACION B
"38051","9/22/2021",37.1,5.33045977,9,2021,150003,7,46,307,
"12512","9/27/2021",37.1,5.33045977,9,2021,150003,108,118,134,
"41342","9/12/2021",37.1,5.33045977,9,2021,150003,15,22,323,
"26176","9/11/2021",37.1,5.33045977,9,2021,150003,63,149,148,
"29392","9/10/2021",37.1,5.33045977,9,2021,150003,16,75,269,
"21850","9/21/2021",37.1,5.33045977,9,2021,150003,88,61,211,
"4251","9/10/2017",37.1,5.33045977,9,2017,150003,84,276,0,
"98697","9/3/2021",37.1,5.33045977,9,2021,150003,0,196,164,
"32050","9/25/2021",37.1,5.33045977,9,2021,150003,66,32,262,PLAN DE REGULARIZACION B
"95193","9/30/2021",37.1,5.33045977,9,2021,150003,24,271,65,
T1380,"9/22/2017",37.1,5.33045977,9,2017,150003,0,360,0,
"43302","9/12/2021",37.1,5.33045977,9,2021,150003,2,23,335,PLAN DE REGULARIZACION A
"13039","9/8/2021",37.1,5.33045977,9,2021,150003,0,220,140,
"18861","9/12/2021",37.1,5.33045977,9,2021,150003,7,168,185,
"25777","9/18/2021",37.1,5.33045977,9,2021,150003,7,109,244,
"19827","9/24/2021",37.1,5.33045977,9,2021,150003,11,155,194,
"13003","9/8/2021",37.1,5.33045977,9,2021,150003,6,216,138,
"46138","9/27/2021",37.1,5.33045977,9,2021,150003,4,10,346,
"6048","9/26/2021",37.1,5.33045977,9,2021,150003,12,336,12,
"30389","9/30/2021",37.1,5.33045977,9,2021,150003,61,49,250,PLAN DE REGULARIZACION B
"38965","9/27/2021",37.1,5.33045977,9,2021,150003,1,73,286,PLAN DE REGULARIZACION A
"19521","9/4/2021",37.1,5.33045977,9,2021,150003,26,139,195,PLAN DE REGULARIZACION B
"39171","9/27/2021",37.1,5.33045977,9,2021,150003,31,11,318,PLAN DE REGULARIZACION A
"24834","9/12/2021",37.1,5.33045977,9,2021,150003,12,112,236,PLAN DE REGULARIZACION B
"7699","9/19/2021",37.1,5.33045977,9,2021,150003,0,289,71,
"7754","9/27/2021",37.1,5.33045977,9,2021,150003,24,288,48,
"46989","11/22/2021",37.1,5.33045977,11,2021,150003,6,2,352,PLAN DE REGULARIZACION A
"15835","9/28/2021",37.1,5.33045977,9,2021,150003,188,11,161,
"11554","9/15/2021",37.1,5.33045977,9,2021,150003,16,229,115,
"13448","9/3/2021",37.1,5.33045977,9,2021,150003,13,216,131,
"12897","9/16/2021",37.1,5.33045977,9,2021,150003,29,205,126,
"9220","9/16/2021",37.1,5.33045977,9,2021,150003,31,229,100,
"11694","9/17/2021",37.1,5.33045977,9,2021,150003,90,175,95,PLAN DE REGULARIZACION B
"36057","9/29/2021",37.1,5.33045977,9,2021,150003,24,160,176,PLAN DE REGULARIZACION B
"16160","9/18/2021",37.1,5.33045977,9,2021,150003,125,73,162,
"6610","9/25/2021",37.1,5.33045977,9,2021,150003,36,312,12,
"21175","9/4/2021",37.1,5.33045977,9,2021,150003,0,165,195,
"10746","9/14/2021",37.1,5.33045977,9,2021,150003,127,155,78,
"23066","9/5/2021",37.1,5.33045977,9,2021,150003,49,168,143,
"5034","9/30/2020",37.1,5.33045977,9,2020,150003,24,346,-10,
"8445","9/5/2021",37.1,5.33045977,9,2021,150003,95,193,72,
"12644","9/17/2021",37.1,5.33045977,9,2021,150003,13,212,135,
"13112","9/29/2021",37.1,5.33045977,9,2021,150003,0,221,139,
IEX-95434,"9/11/2021",37.1,5.33045977,9,2021,150003,0,195,165,
"42705","9/13/2021",37.1,5.33045977,9,2021,150003,8,27,325,
"43300","9/26/2021",37.1,5.33045977,9,2021,150003,10,47,303,PLAN DE REGULARIZACION B
"24089","9/9/2021",37.1,5.33045977,9,2021,150003,28,100,232,PLAN DE REGULARIZACION B
"35883","9/19/2021",37.1,5.33045977,9,2021,150003,33,33,294,
"13191","9/7/2021",37.1,5.33045977,9,2021,150003,12,210,138,PLAN DE REGULARIZACION B
"100247","9/8/2021",37.1,5.33045977,9,2021,150003,8,4,348,
"19834","9/15/2021",37.1,5.33045977,9,2021,150003,50,117,193,
"8036","9/27/2021",37.1,5.33045977,9,2021,150003,181,127,52,
"4717","9/24/2018",37.1,5.33045977,9,2018,150003,260,100,0,
"7284","9/6/2020",37.1,5.33045977,9,2020,150003,238,77,45,PLAN DE REGULARIZACION B
"39145","9/4/2021",37.1,5.33045977,9,2021,150003,6,42,312,
"29084","9/25/2021",37.1,5.33045977,9,2021,150003,24,74,262,
"8321","11/2/2021",37.1,5.33045977,11,2021,150003,268,2,90,
"18980","9/8/2021",37.1,5.33045977,9,2021,150003,1,170,189,
"7641","9/22/2021",37.1,5.33045977,9,2021,150003,4,289,67,
"17817","9/7/2021",37.1,5.33045977,9,2021,150003,157,34,169,PLAN DE REGULARIZACION 
"11254","9/4/2021",37.1,5.33045977,9,2021,150003,59,206,95,
"99609","9/12/2021",37.1,5.33045977,9,2021,150003,1,60,299,PLAN DE REGULARIZACION A
"44806","9/14/2021",37.1,5.33045977,9,2021,150003,46,9,305,PLAN DE REGULARIZACION B
"6458","9/23/2021",37.1,5.33045977,9,2021,150003,136,207,17,
"4197","9/14/2016",37.1,5.33045977,9,2016,150003,0,360,0,
"2165","9/15/2003",37.1,5.33045977,9,2003,150003,0,360,0,
"6309","9/5/2021",37.1,5.33045977,9,2021,150003,84,276,0,
"34194","9/25/2021",37.1,5.33045977,9,2021,150003,6,65,289,
"21573","9/20/2021",37.1,5.33045977,9,2021,150003,1,146,213,
"26096","9/4/2021",37.1,5.33045977,9,2021,150003,67,48,245,
"47023","9/30/2021",37.1,5.33045977,9,2021,150003,8,191,161,PLAN DE REGULARIZACION B
"34460","9/7/2021",37.1,5.33045977,9,2021,150003,55,63,242,
"29103","9/15/2021",37.1,5.33045977,9,2021,150003,42,89,229,
"4023","9/18/2011",37.1,5.33045977,9,2011,150003,240,120,0,
"38716","9/13/2021",37.1,5.33045977,9,2021,150003,16,38,306,
"44719","9/17/2021",37.1,5.33045977,9,2021,150003,2,15,343,PLAN DE REGULARIZACION A
"10674","9/3/2021",37.1,5.33045977,9,2021,150003,88,156,116,
"1847","9/15/2006",37.1,5.33045977,9,2006,150003,0,360,0,
"9091","9/15/2021",37.1,5.33045977,9,2021,150003,121,138,101,
"15601","9/25/2021",37.1,5.33045977,9,2021,150003,14,204,142,
"20600","9/14/2021",37.1,5.33045977,9,2021,150003,6,276,78,
"12342","9/28/2021",37.1,5.33045977,9,2021,150003,102,165,93,
"4786","9/17/2017",37.1,5.33045977,9,2017,150003,98,262,0,
"16164","9/4/2021",37.1,5.33045977,9,2021,150003,2,204,154,
"99888","9/27/2021",37.1,5.33045977,9,2021,150003,24,10,326,
"28961","9/25/2021",37.1,5.33045977,9,2021,150003,15,90,255,
"17512","9/26/2021",37.1,5.33045977,9,2021,150003,11,185,164,
"1411","9/17/1993",37.1,5.33045977,9,1993,150003,324,36,0,
"38751","9/8/2021",37.1,5.33045977,9,2021,150003,31,42,287,PLAN DE REGULARIZACION P
"36476","9/24/2021",37.1,5.33045977,9,2021,150003,26,76,258,PLAN DE REGULARIZACION A
"98879","9/8/2021",37.1,5.33045977,9,2021,150003,38,123,199,
"14510","9/10/2021",37.1,5.33045977,9,2021,150003,0,209,151,
"13501","9/9/2021",37.1,5.33045977,9,2021,150003,30,216,114,
"24784","9/9/2021",37.1,5.33045977,9,2021,150003,28,105,227,
"98058","9/13/2021",37.1,5.33045977,9,2021,150003,54,227,79,PLAN DE REGULARIZACION A
"3991","9/23/2015",37.1,5.33045977,9,2015,150003,60,300,0,
"43524","9/21/2021",37.1,5.33045977,9,2021,150003,6,23,331,
"33179","9/25/2021",37.1,5.33045977,9,2021,150003,71,12,277,
"8808","9/29/2021",37.1,5.33045977,9,2021,150003,167,96,97,
"28698","9/7/2021",37.1,5.33045977,9,2021,150003,2,91,267,
"38299","9/9/2021",37.1,5.33045977,9,2021,150003,82,49,229,PLAN DE REGULARIZACION B
"9509","9/9/2021",37.1,5.33045977,9,2021,150003,6,252,102,
"25286","9/27/2021",37.1,5.33045977,9,2021,150003,118,36,206,
"18100","9/26/2021",37.1,5.33045977,9,2021,150003,143,101,116,
"36077","9/6/2021",37.1,5.33045977,9,2021,150003,6,53,301,
"26924","9/13/2021",37.1,5.33045977,9,2021,150003,3,104,253,
"42363","9/7/2021",37.1,5.33045977,9,2021,150003,3,28,329,
"41195","9/4/2021",37.1,5.33045977,9,2021,150003,2,33,325,
"39293","9/27/2021",37.1,5.33045977,9,2021,150003,1,94,265,PLAN DE REGULARIZACION A
"20648","9/27/2021",37.1,5.33045977,9,2021,150003,106,89,165,
"5454","9/8/2021",37.1,5.33045977,9,2021,150003,222,138,0,
"23202","9/28/2021",37.1,5.33045977,9,2021,150003,102,36,222,
"12886","9/26/2021",37.1,5.33045977,9,2021,150003,7,223,130,
"40798","9/25/2021",37.1,5.33045977,9,2021,150003,12,31,317,
"26988","9/8/2021",37.1,5.33045977,9,2021,150003,78,33,249,
"46505","9/26/2021",37.1,5.33045977,9,2021,150003,8,7,345,
"6321","9/29/2021",37.1,5.33045977,9,2021,150003,322,12,26,
"38270","9/11/2021",37.1,5.33045977,9,2021,150003,26,23,311,
"45954","9/24/2021",37.1,5.33045977,9,2021,150003,3,11,346,
"42533","9/19/2021",37.1,5.33045977,9,2021,150003,3,62,295,PLAN DE REGULARIZACION B
"34488","9/13/2021",37.1,5.33045977,9,2021,150003,21,63,276,
"33008","9/15/2021",37.1,5.33045977,9,2021,150003,6,69,285,
"21962","9/10/2021",37.1,5.33045977,9,2021,150003,173,33,154,
"18522","9/9/2021",37.1,5.33045977,9,2021,150003,83,94,183,PLAN DE REGULARIZACION B
"20224","9/28/2021",37.1,5.33045977,9,2021,150003,0,190,170,
"32052","9/17/2021",37.1,5.33045977,9,2021,150003,15,66,279,
"13120","9/7/2021",37.1,5.33045977,9,2021,150003,197,24,139,
"18969","9/30/2021",37.1,5.33045977,9,2021,150003,115,85,160,
"41460","9/13/2021",37.1,5.33045977,9,2021,150003,9,32,319,
"34093","9/9/2021",37.1,5.33045977,9,2021,150003,14,53,293,
"27330","9/7/2021",37.1,5.33045977,9,2021,150003,67,36,257,
"17501","9/18/2021",37.1,5.33045977,9,2021,150003,259,12,89,
"16856","9/7/2021",37.1,5.33045977,9,2021,150003,69,132,159,PLAN DE REGULARIZACION A
"28005","9/29/2021",37.1,5.33045977,9,2021,150003,90,11,259,
"24361","9/27/2021",37.1,5.33045977,9,2021,150003,125,12,223,
"9047","9/6/2021",37.1,5.33045977,9,2021,150003,45,216,99,
"1350","9/5/1993",37.1,5.33045977,9,1993,150003,120,240,0,
"34465","9/16/2021",37.1,5.33045977,9,2021,150003,29,36,295,
"17183","9/25/2021",37.1,5.33045977,9,2021,150003,1,193,166,
"47129","9/19/2021",37.1,5.33045977,9,2021,150003,1,7,352,PLAN DE REGULARIZACION A
"46995","9/28/2021",37.1,5.33045977,9,2021,150003,6,7,347,
"45036","9/28/2019",37.1,5.33045977,9,2019,150003,64,30,266,PLAN DE REGULARIZACION B
"38550","9/14/2021",37.1,5.33045977,9,2021,150003,3,44,313,
"41410","9/11/2021",37.1,5.33045977,9,2021,150003,37,12,311,
"23960","9/30/2021",37.1,5.33045977,9,2021,150003,167,133,60,
"35280","9/3/2021",37.1,5.33045977,9,2021,150003,12,59,289,
"41385","9/20/2021",37.1,5.33045977,9,2021,150003,2,33,325,
"8401","9/4/2021",37.1,5.33045977,9,2021,150003,261,15,84,
"8231","9/6/2021",37.1,5.33045977,9,2021,150003,155,117,88,
"8877","9/2/2021",37.1,5.33045977,9,2021,150003,3,259,98,
"24947","9/28/2021",37.1,5.33045977,9,2021,150003,45,91,224,
"33639","9/19/2021",37.1,5.33045977,9,2021,150003,4,67,289,
"35669","9/15/2021",37.1,5.33045977,9,2021,150003,46,56,258,
"13866","9/8/2021",37.1,5.33045977,9,2021,150003,166,48,146,
"4983","9/10/2019",37.1,5.33045977,9,2019,150003,322,38,0,PLAN DE REGULARIZACION B
"8920","9/17/2021",37.1,5.33045977,9,2021,150003,163,102,95,PLAN DE REGULARIZACION B
"45120","9/27/2021",37.1,5.33045977,9,2021,150003,9,14,337,
"7951","9/18/2021",37.1,5.33045977,9,2021,150003,242,42,76,
"40171","9/4/2021",37.1,5.33045977,9,2021,150003,12,36,312,
"47486","9/23/2021",37.1,5.33045977,9,2021,150003,5,6,349,
"24531","9/12/2021",37.1,5.33045977,9,2021,150003,29,96,235,
"47471","9/11/2021",37.1,5.33045977,9,2021,150003,2,5,353,PLAN DE REGULARIZACION A
"17462","9/15/2021",37.1,5.33045977,9,2021,150003,45,192,123,
"27678","9/24/2020",37.1,5.33045977,9,2020,150003,31,71,258,PLAN DE REGULARIZACION B
"17248","9/2/2021",37.1,5.33045977,9,2021,150003,79,150,131,
"28308","9/5/2021",37.1,5.33045977,9,2021,150003,8,94,258,
"16855","9/29/2021",37.1,5.33045977,9,2021,150003,85,129,146,
"48159","9/2/2020",37.1,5.33045977,9,2020,150003,8,62,290,PLAN DE REGULARIZACION B
"38710","9/21/2021",37.1,5.33045977,9,2021,150003,7,44,309,
"17514","9/26/2021",37.1,5.33045977,9,2021,150003,167,20,173,
"23963","9/14/2021",37.1,5.33045977,9,2021,150003,178,52,130,
"24863","9/17/2021",37.1,5.33045977,9,2021,150003,98,97,165,
"33315","9/8/2021",37.1,5.33045977,9,2021,150003,16,60,284,
"41517","9/7/2021",37.1,5.33045977,9,2021,150003,4,34,322,
"46278","9/26/2021",37.1,5.33045977,9,2021,150003,20,9,331,
"14508","9/10/2021",37.1,5.33045977,9,2021,150003,0,209,151,
"8746","9/17/2021",37.1,5.33045977,9,2021,150003,168,97,95,
"16557","9/8/2021",37.1,5.33045977,9,2021,150003,45,149,166,
T1480,"9/9/2021",37.1,5.33045977,9,2021,150003,0,268,92,
"99236","9/21/2021",37.1,5.33045977,9,2021,150003,64,36,260,PLAN DE REGULARIZACION B
"98662","9/29/2021",37.1,5.33045977,9,2021,150003,0,210,150,
"21855","9/2/2021",37.1,5.33045977,9,2021,150003,147,4,209,
"11092","9/23/2021",37.1,5.33045977,9,2021,150003,239,121,0,
"1415","9/1/1995",37.1,5.33045977,9,1995,150003,348,12,0,
"45557","9/29/2021",37.1,5.33045977,9,2021,150003,1,12,347,PLAN DE REGULARIZACION A
"13883","9/27/2021",37.1,5.33045977,9,2021,150003,19,200,141,
"5167","9/3/2020",37.1,5.33045977,9,2020,150003,253,113,-6,
"20955","9/12/2021",37.1,5.33045977,9,2021,150003,171,12,177,
"4424","9/19/2014",37.1,5.33045977,9,2014,150003,213,147,0,
"39927","9/26/2021",37.1,5.33045977,9,2021,150003,13,38,309,
"14503","9/13/2021",37.1,5.33045977,9,2021,150003,7,203,150,
"8994","9/30/2021",37.1,5.33045977,9,2021,150003,171,91,98,
"29398","9/9/2021",37.1,5.33045977,9,2021,150003,51,93,216,
"2407","9/26/1986",37.1,5.33045977,9,1986,150003,0,360,0,
"41343","9/8/2021",37.1,5.33045977,9,2021,150003,17,17,326,PLAN DE REGULARIZACION A
"20801","9/10/2021",37.1,5.33045977,9,2021,150003,12,197,151,
"46060","9/28/2021",37.1,5.33045977,9,2021,150003,42,11,307,
"34840","9/3/2021",37.1,5.33045977,9,2021,150003,9,62,289,
